order_date,region,net_revenue,profit
2023-12-16,South,149478.9,53944.31
2023-12-16,West,251234.25,82426.04000000001
2023-12-17,East,120362.85,35901.09
2023-12-17,North,77904.5,20734.57
2023-12-17,South,171434.05,58159.5
2023-12-17,West,169667.8,54048.03
2023-12-18,East,90993.7,31358.15
2023-12-18,North,164074.85,54234.93
2023-12-18,South,130148.7,39333.43
2023-12-18,West,165050.05,51646.24
2023-12-19,East,151700.6,50196.99
2023-12-19,North,163831.15,57570.020000000004
2023-12-19,South,213731.2,67471.42
2023-12-19,West,216898.35,71540.85
2023-12-20,East,183727.1,56055.21
2023-12-20,North,106054.55,36966.57
2023-12-20,South,63479.9,19657.059999999998
2023-12-20,West,85940.75,32485.420000000002
2023-12-21,East,167650.3,66343.09
2023-12-21,North,132229.3,51473.86
2023-12-21,South,225335.35,72851.93
2023-12-21,West,156318.4,46322.05
2023-12-22,East,84213.15000000001,27220.21
2023-12-22,North,85521.7,28566.82
2023-12-22,South,214930.55,67128.89
2023-12-22,West,197694.3,53724.79
2023-12-23,East,81339.25,21351.69
2023-12-23,North,235371.15,72595.16
2023-12-23,South,94880.8,30856.53
2023-12-23,West,118950.45,42985.89
2023-12-24,East,210775.15,82055.2
2023-12-24,North,193838.9,62070.67
2023-12-24,South,181536.0,60920.9
2023-12-24,West,93829.75,30257.34
2023-12-25,East,88263.65000000001,30937.420000000002
2023-12-25,North,174065.25,47943.62
2023-12-25,South,211021.25,65477.590000000004
2023-12-25,West,140658.85,51918.84
2023-12-26,East,104232.2,36258.73
2023-12-26,North,199582.8,64876.420000000006
2023-12-26,South,106403.55,38412.4
2023-12-26,West,125078.95,41968.93
2023-12-27,East,100910.2,31754.32
2023-12-27,North,225922.6,68933.34
2023-12-27,South,281541.1,88343.03
2023-12-27,West,150934.85,48382.24
2023-12-28,East,214284.25,65427.94
2023-12-28,North,91467.1,25750.28
2023-12-28,South,152642.5,50776.659999999996
2023-12-28,West,162527.0,55185.659999999996
2023-12-29,East,171821.8,55325.340000000004
2023-12-29,North,150082.1,53789.04
2023-12-29,South,222505.45,67775.57
2023-12-29,West,128231.3,35963.56
2023-12-30,East,166908.9,57677.1
2023-12-30,North,116024.55,45505.08
2023-12-30,South,130068.5,46392.36
2023-12-30,West,122763.09999999999,35829.97
2023-12-31,East,221923.75,68067.32
2023-12-31,North,177032.15,60487.26
2023-12-31,South,203197.25,62435.84
2023-12-31,West,147170.5,49214.9
2024-01-01,East,258158.85,80939.11
2024-01-01,North,160425.85,52108.6
2024-01-01,South,100014.45000000001,32430.21
2024-01-01,West,110471.34999999999,34164.03
2024-01-02,East,256443.2,85707.31
2024-01-02,North,230997.15,67090.87
2024-01-02,South,265018.1,91505.75
2024-01-02,West,160063.7,51887.25
2024-01-03,East,205874.75,70534.54000000001
2024-01-03,North,169245.05,57507.24
2024-01-03,South,221078.4,69438.2
2024-01-03,West,188232.8,60715.99
2024-01-04,East,140611.0,43870.11
2024-01-04,North,211596.3,68329.16
2024-01-04,South,65626.85,24665.29
2024-01-04,West,150072.05,42631.54
2024-01-05,East,121945.15,38369.71
2024-01-05,North,261812.65,80363.56
2024-01-05,South,239567.95,74394.29000000001
2024-01-05,West,117895.95,41107.69
2024-01-06,East,125126.75,32818.36
2024-01-06,North,143759.3,43926.73
2024-01-06,South,280138.45,91050.94
2024-01-06,West,165027.9,48180.64
2024-01-07,East,136176.95,44363.82
2024-01-07,North,108417.05,36667.18
2024-01-07,South,95195.95,30042.16
2024-01-07,West,192500.55,65188.880000000005
2024-01-08,East,119614.65,40034.31
2024-01-08,North,109349.95,40036.81
2024-01-08,South,136516.1,40300.58
2024-01-08,West,269155.95,81647.49
2024-01-09,East,145493.05,55736.17
2024-01-09,North,149062.9,52015.0
2024-01-09,South,212042.69999999998,67200.31
2024-01-09,West,227092.35,77765.34
2024-01-10,East,202643.7,64698.98
2024-01-10,North,220157.5,70609.73
2024-01-10,South,259660.7,95094.26
2024-01-10,West,173058.45,53827.25
2024-01-11,East,325989.15,105579.06999999999
2024-01-11,North,154716.1,50233.81
2024-01-11,South,159055.95,47335.89
2024-01-11,West,100400.15000000001,34836.99
2024-01-12,East,167336.3,53458.21
2024-01-12,North,119539.8,42029.12
2024-01-12,South,78513.8,30461.079999999998
2024-01-12,West,149732.5,47258.04
2024-01-13,East,187422.55,55989.03
2024-01-13,North,243472.15000000002,72374.31
2024-01-13,South,215041.25,70961.85
2024-01-13,West,81282.55,26453.579999999998
2024-01-14,East,129998.4,39711.22
2024-01-14,North,177652.3,61264.57
2024-01-14,South,197279.95,61852.73
2024-01-14,West,198585.2,61517.090000000004
2024-01-15,East,100193.05,32345.910000000003
2024-01-15,North,167790.35,51059.94
2024-01-15,South,99245.84999999999,27854.29
2024-01-15,West,122656.65,36349.51
2024-01-16,East,113304.55,37654.71
2024-01-16,North,181192.8,60810.2
2024-01-16,South,184326.35,69391.37
2024-01-16,West,135323.5,50017.17
2024-01-17,East,68381.0,25530.15
2024-01-17,North,223666.05,68390.81
2024-01-17,South,223587.9,70241.34
2024-01-17,West,73370.5,23715.14
2024-01-18,East,129612.75,47929.58
2024-01-18,North,205988.8,69336.25
2024-01-18,South,131493.7,40981.62
2024-01-18,West,111400.45,35573.64
2024-01-19,East,131815.5,38804.35
2024-01-19,North,315635.6,100976.55
2024-01-19,South,278352.05,93342.56
2024-01-19,West,117186.5,37632.67
2024-01-20,East,89178.15,33744.62
2024-01-20,North,151397.85,49580.8
2024-01-20,South,149416.45,42920.71
2024-01-20,West,82397.65,25545.95
2024-01-21,East,172716.05,51548.020000000004
2024-01-21,North,125080.65,45379.13
2024-01-21,South,147257.55,44026.58
2024-01-21,West,232602.69999999998,77372.36
2024-01-22,East,80628.7,26822.399999999998
2024-01-22,North,126811.5,38557.659999999996
2024-01-22,South,158275.1,50615.06
2024-01-22,West,184542.3,61212.19
2024-01-23,East,116460.4,44456.130000000005
2024-01-23,North,114185.9,36467.42
2024-01-23,South,65004.15,17434.73
2024-01-23,West,232963.05,74138.75
2024-01-24,East,122645.45,37307.77
2024-01-24,North,275975.3,78166.7
2024-01-24,South,135049.4,41903.86
2024-01-24,West,256776.2,87533.93000000001
2024-01-25,East,133551.7,44285.98
2024-01-25,North,118352.15,37242.020000000004
2024-01-25,South,170844.3,52392.82
2024-01-25,West,260023.19999999998,81624.02
2024-01-26,East,101042.2,34399.92
2024-01-26,North,209171.05000000002,71855.62
2024-01-26,South,146559.3,40186.69
2024-01-26,West,155520.25,57646.02
2024-01-27,East,189284.35,55884.6
2024-01-27,North,170878.6,64833.28
2024-01-27,South,138720.3,40945.93
2024-01-27,West,162838.9,51939.96
2024-01-28,East,97525.95000000001,32774.78
2024-01-28,North,162776.9,44637.61
2024-01-28,South,181465.45,58356.479999999996
2024-01-28,West,332248.55,101435.91
2024-01-29,East,135751.9,42758.31
2024-01-29,North,141244.6,36757.86
2024-01-29,South,187624.85,64871.19
2024-01-29,West,211814.05,69932.7
2024-01-30,East,174169.5,60461.520000000004
2024-01-30,North,135357.05,44027.82
2024-01-30,South,213300.9,72871.99
2024-01-30,West,58923.1,20616.85
2024-01-31,East,304878.0,97201.76
2024-01-31,North,193827.1,56564.299999999996
2024-01-31,South,93367.2,28923.52
2024-01-31,West,215124.55,72681.45999999999
2024-02-01,East,191503.5,60690.42
2024-02-01,North,38360.0,11004.29
2024-02-01,South,128103.6,44257.03
2024-02-01,West,193528.25,66074.49
2024-02-02,East,96466.1,29544.84
2024-02-02,North,105518.8,36880.03
2024-02-02,South,125661.6,42073.7
2024-02-02,West,194088.95,59038.590000000004
2024-02-03,East,124086.2,36452.27
2024-02-03,North,147459.9,47609.6
2024-02-03,South,255024.4,82604.88
2024-02-03,West,164444.15,51838.74
2024-02-04,East,255066.2,79987.26
2024-02-04,North,95457.15,27670.1
2024-02-04,South,52972.3,18388.5
2024-02-04,West,99886.8,37510.88
2024-02-05,East,161780.95,57007.94
2024-02-05,North,133074.65,39351.74
2024-02-05,South,209574.7,64132.64
2024-02-05,West,235697.65,84383.07
2024-02-06,East,154003.4,50003.07
2024-02-06,North,154408.45,46920.72
2024-02-06,South,148725.4,44336.84
2024-02-06,West,94777.59999999999,30469.629999999997
2024-02-07,East,119095.35,37553.22
2024-02-07,North,161755.0,53913.93
2024-02-07,South,161016.5,55112.82
2024-02-07,West,201973.85,60993.380000000005
2024-02-08,East,156129.44999999998,49963.81
2024-02-08,North,197021.3,58484.51
2024-02-08,South,64787.15,19359.34
2024-02-08,West,64311.25,21557.09
2024-02-09,East,139131.5,43850.83
2024-02-09,North,202691.4,63725.27
2024-02-09,South,147122.30000000002,45784.770000000004
2024-02-09,West,160339.75,44192.47
2024-02-10,East,190393.35,66706.67
2024-02-10,North,121115.05,44146.51
2024-02-10,South,244392.7,75627.29000000001
2024-02-10,West,127233.6,35701.38
2024-02-11,East,84088.2,24092.39
2024-02-11,North,152293.0,51119.78
2024-02-11,South,77910.45,22927.81
2024-02-11,West,142714.05,51276.17
2024-02-12,East,149563.65,47824.28
2024-02-12,North,76150.84999999999,24327.93
2024-02-12,South,194810.75,59672.03
2024-02-12,West,138007.45,42838.99
2024-02-13,East,175778.75,54141.34
2024-02-13,North,272515.1,105648.76
2024-02-13,South,184928.5,60405.31
2024-02-13,West,140839.5,43249.58
2024-02-14,East,192191.85,52888.8
2024-02-14,North,101538.59999999999,33775.31
2024-02-14,South,215753.65,71584.18
2024-02-14,West,142676.6,48901.009999999995
2024-02-15,East,108387.40000000001,41437.909999999996
2024-02-15,North,139655.85,44023.5
2024-02-15,South,87809.35,36223.950000000004
2024-02-15,West,164408.15,48787.08
2024-02-16,East,131274.5,37545.98
2024-02-16,North,128919.1,37718.33
2024-02-16,South,293923.85,90429.55
2024-02-16,West,76742.7,23210.73
2024-02-17,East,175109.65,51739.43
2024-02-17,North,177425.65,55259.46
2024-02-17,South,181215.3,59894.0
2024-02-17,West,224593.9,69525.64
2024-02-18,East,94861.85,33636.78
2024-02-18,North,75930.8,23473.53
2024-02-18,South,159285.8,49337.26
2024-02-18,West,158847.9,52565.2
2024-02-19,East,141831.1,45317.19
2024-02-19,North,125904.6,37506.87
2024-02-19,South,155190.6,52567.21
2024-02-19,West,190327.65000000002,60478.72
2024-02-20,East,160056.35,54626.66
2024-02-20,North,86671.15,24915.53
2024-02-20,South,169633.35,55004.07
2024-02-20,West,204607.3,69217.09
2024-02-21,East,173926.7,54972.66
2024-02-21,North,103815.1,29840.75
2024-02-21,South,206686.55,64656.310000000005
2024-02-21,West,159058.65,51053.18
2024-02-22,East,156666.45,52002.62
2024-02-22,North,165027.05,54560.25
2024-02-22,South,283483.89999999997,82132.05
2024-02-22,West,286214.55,87926.25
2024-02-23,East,208688.4,71741.15
2024-02-23,North,112607.59999999999,38385.84
2024-02-23,South,121108.0,41431.82
2024-02-23,West,94617.7,29291.29
2024-02-24,East,154965.1,51668.67
2024-02-24,North,209008.6,71859.1
2024-02-24,South,202387.1,62028.0
2024-02-24,West,147712.05,50557.53
2024-02-25,East,83509.05,22565.9
2024-02-25,North,151799.35,49144.31
2024-02-25,South,178079.3,63507.63
2024-02-25,West,147136.65,43286.34
2024-02-26,East,121601.05,35004.97
2024-02-26,North,134877.0,41682.35
2024-02-26,South,160355.55,47155.29
2024-02-26,West,185164.25,53590.32
2024-02-27,East,124822.59999999999,37902.05
2024-02-27,North,87543.7,27141.58
2024-02-27,South,142487.6,48702.35
2024-02-27,West,77494.9,29069.809999999998
2024-02-28,East,83360.85,27380.13
2024-02-28,North,82937.85,28665.82
2024-02-28,South,219552.4,73420.69
2024-02-28,West,48824.6,18143.59
2024-02-29,East,96012.85,34073.66
2024-02-29,North,175625.35,51961.28
2024-02-29,South,139270.35,41092.95
2024-02-29,West,222825.15,77668.84999999999
2024-03-01,East,152005.15,46702.86
2024-03-01,North,210445.45,67719.23
2024-03-01,South,254471.95,81136.28
2024-03-01,West,147175.25,52932.59
2024-03-02,East,115751.4,35641.62
2024-03-02,North,162927.45,51317.880000000005
2024-03-02,South,168288.7,54829.4
2024-03-02,West,171619.3,60864.310000000005
2024-03-03,East,194981.65,55216.01
2024-03-03,North,111292.55,34209.41
2024-03-03,South,226279.1,65381.24
2024-03-03,West,153501.9,43984.65
2024-03-04,East,209484.5,69813.11
2024-03-04,North,199024.4,63604.28
2024-03-04,South,208478.2,69199.06999999999
2024-03-04,West,264071.05,84595.94
2024-03-05,East,130852.75,42453.09
2024-03-05,North,138035.25,49926.41
2024-03-05,South,90407.0,29907.48
2024-03-05,West,224292.25,73711.37
2024-03-06,East,198284.3,67363.67
2024-03-06,North,47903.25,15647.06
2024-03-06,South,87186.8,24753.1
2024-03-06,West,234444.2,74478.8
2024-03-07,East,158578.05,42815.39
2024-03-07,North,121684.1,40667.93
2024-03-07,South,91896.8,26239.36
2024-03-07,West,199471.15,63398.12
2024-03-08,East,127103.75,43026.630000000005
2024-03-08,North,165981.45,47966.22
2024-03-08,South,233245.15,83892.28
2024-03-08,West,187285.95,57083.28
2024-03-09,East,177507.0,61685.51
2024-03-09,North,213275.95,64688.07
2024-03-09,South,133098.05,47819.56
2024-03-09,West,172427.45,49769.49
2024-03-10,East,69764.7,23429.28
2024-03-10,North,262593.1,91794.48999999999
2024-03-10,South,339435.4,108152.1
2024-03-10,West,163318.8,53316.16
2024-03-11,East,83364.25,27469.66
2024-03-11,North,116558.65,41303.48
2024-03-11,South,104914.25,39589.619999999995
2024-03-11,West,228513.2,78208.16
2024-03-12,East,187993.9,64666.579999999994
2024-03-12,North,296146.7,91301.69
2024-03-12,South,126657.1,44642.69
2024-03-12,West,193511.4,54492.76
2024-03-13,East,46941.35,15702.69
2024-03-13,North,194794.5,58217.79
2024-03-13,South,57924.85,16288.92
2024-03-13,West,208213.1,64822.43
2024-03-14,East,121677.6,32261.22
2024-03-14,North,309655.7,101003.14
2024-03-14,South,136830.0,45794.86
2024-03-14,West,197330.1,61416.19
2024-03-15,East,137609.6,48132.87
2024-03-15,North,186729.55,57962.229999999996
2024-03-15,South,119628.4,41054.39
2024-03-15,West,222300.5,78748.38
2024-03-16,East,313154.4,95899.84
2024-03-16,North,77880.55,27768.29
2024-03-16,South,175867.8,53574.11
2024-03-16,West,78424.09999999999,27903.3
2024-03-17,East,134935.6,44744.97
2024-03-17,North,169269.75,63112.58
2024-03-17,South,105802.25,35918.8
2024-03-17,West,124873.55,36165.34
2024-03-18,East,157267.25,49227.43
2024-03-18,North,31606.800000000003,10520.26
2024-03-18,South,134717.75,39466.53
2024-03-18,West,131617.65,46822.619999999995
2024-03-19,East,156103.6,52079.54
2024-03-19,North,76234.7,26344.29
2024-03-19,South,53224.15,15845.76
2024-03-19,West,121703.25,34406.32
2024-03-20,East,226647.5,70705.84
2024-03-20,North,250731.45,85904.95999999999
2024-03-20,South,40917.95,13391.279999999999
2024-03-20,West,174881.35,55242.03
2024-03-21,East,118006.0,39450.2
2024-03-21,North,168335.6,59428.7
2024-03-21,South,176101.4,48075.27
2024-03-21,West,149507.65,49597.21
2024-03-22,East,89705.2,28593.39
2024-03-22,North,177657.65,53324.74
2024-03-22,South,209486.95,72527.66
2024-03-22,West,197296.9,63956.16
2024-03-23,East,76125.2,24392.53
2024-03-23,North,204838.9,64877.72
2024-03-23,South,190957.9,67374.08
2024-03-23,West,158063.1,53656.73
2024-03-24,East,115871.40000000001,35746.97
2024-03-24,North,179037.2,61673.9
2024-03-24,South,63018.65,22344.33
2024-03-24,West,161588.35,45741.5
2024-03-25,East,87233.15000000001,30245.359999999997
2024-03-25,North,202691.15,62387.229999999996
2024-03-25,South,195668.8,56588.490000000005
2024-03-25,West,124611.0,35405.18
2024-03-26,East,251279.5,88725.05
2024-03-26,North,195149.65,67570.43
2024-03-26,South,277179.8,88520.44
2024-03-26,West,220822.5,71537.14
2024-03-27,East,39482.7,14125.769999999999
2024-03-27,North,97155.7,33301.89
2024-03-27,South,119209.25,39102.39
2024-03-27,West,183015.15,65906.14
2024-03-28,East,91893.25,25658.73
2024-03-28,North,208440.25,66659.11
2024-03-28,South,275151.5,91762.48
2024-03-28,West,144102.7,49542.94
2024-03-29,East,214698.2,76242.71
2024-03-29,North,226329.2,80162.16
2024-03-29,South,186502.65,58628.29
2024-03-29,West,155002.25,56064.21
2024-03-30,East,244579.1,81020.42
2024-03-30,North,187107.5,56742.81
2024-03-30,South,202082.2,59267.1
2024-03-30,West,307363.0,111772.46
2024-03-31,East,134360.2,44140.6
2024-03-31,North,244308.0,82486.55
2024-03-31,South,186906.05,64556.76
2024-03-31,West,144254.5,45017.86
2024-04-01,East,77254.95,26082.03
2024-04-01,North,187894.55,62617.32
2024-04-01,South,159655.2,53738.86
2024-04-01,West,117726.8,38978.44
2024-04-02,East,230928.55,71645.78
2024-04-02,North,72144.55,28049.910000000003
2024-04-02,South,133970.1,40531.23
2024-04-02,West,225271.05,71813.95999999999
2024-04-03,East,148845.05,48529.649999999994
2024-04-03,North,162225.65,51231.05
2024-04-03,South,194286.05,53319.51
2024-04-03,West,207595.4,71279.02
2024-04-04,East,191278.19999999998,58906.86
2024-04-04,North,171422.8,50411.04
2024-04-04,South,204678.5,66683.14
2024-04-04,West,200566.75,63804.799999999996
2024-04-05,East,177110.65,52970.340000000004
2024-04-05,North,187128.85,67279.34
2024-04-05,South,233663.9,74858.46
2024-04-05,West,177639.65,51973.7
2024-04-06,East,229444.35,73745.23
2024-04-06,North,154633.15,49970.02
2024-04-06,South,96310.5,30749.35
2024-04-06,West,125950.4,35015.64
2024-04-07,East,168576.9,55449.78
2024-04-07,North,250613.55,73233.66
2024-04-07,South,218027.05,67676.45
2024-04-07,West,176624.55,53359.16
2024-04-08,East,164354.4,49036.43
2024-04-08,North,72910.4,22682.48
2024-04-08,South,63969.0,19246.2
2024-04-08,West,113040.7,42792.48
2024-04-09,East,57894.25,20504.36
2024-04-09,North,255412.6,87083.38
2024-04-09,South,143836.8,49733.590000000004
2024-04-09,West,111359.6,39815.66
2024-04-10,East,241665.35,81657.54
2024-04-10,North,182078.65,56232.12
2024-04-10,South,141345.15,39591.27
2024-04-10,West,136640.45,42926.75
2024-04-11,East,205489.95,64059.65
2024-04-11,North,145034.4,42231.11
2024-04-11,South,212475.6,64447.47
2024-04-11,West,199189.2,62383.72
2024-04-12,East,158884.05,52903.78
2024-04-12,North,313674.35,113143.73999999999
2024-04-12,South,141980.1,40689.62
2024-04-12,West,243081.15,75555.65
2024-04-13,East,188036.45,65688.37
2024-04-13,North,146596.1,44108.83
2024-04-13,South,230840.7,79097.77
2024-04-13,West,125387.15,41294.61
2024-04-14,East,86119.6,28448.28
2024-04-14,North,237928.8,81209.28
2024-04-14,South,169593.65,50615.15
2024-04-14,West,117414.0,41600.51
2024-04-15,East,127607.6,40776.229999999996
2024-04-15,North,227851.5,82631.34
2024-04-15,South,160556.25,50489.54
2024-04-15,West,294591.05,99369.62
2024-04-16,East,205220.45,67534.72
2024-04-16,North,172885.5,50068.25
2024-04-16,South,136399.1,41470.41
2024-04-16,West,150154.95,45715.92
2024-04-17,East,105980.6,31626.23
2024-04-17,North,128357.4,48608.92
2024-04-17,South,188484.0,54817.83
2024-04-17,West,159604.3,46338.77
2024-04-18,East,258841.45,87537.16
2024-04-18,North,163102.9,53293.34
2024-04-18,South,156178.2,54354.93
2024-04-18,West,60065.6,21391.620000000003
2024-04-19,East,117364.1,36259.18
2024-04-19,North,129720.45,44128.22
2024-04-19,South,246895.25,74581.46
2024-04-19,West,152348.5,50381.090000000004
2024-04-20,East,103777.4,32895.0
2024-04-20,North,228271.7,76885.47
2024-04-20,South,79210.65,20672.75
2024-04-20,West,172232.45,60079.91
2024-04-21,East,124649.5,38357.57
2024-04-21,North,230899.15,71501.68
2024-04-21,South,155044.7,49160.79
2024-04-21,West,142402.4,45827.85
2024-04-22,East,205720.25,61507.86
2024-04-22,North,96613.65,29499.68
2024-04-22,South,133200.5,49094.35
2024-04-22,West,137952.65,43425.17
2024-04-23,East,294583.55,91992.2
2024-04-23,North,165632.94999999998,47176.21
2024-04-23,South,119778.7,39292.24
2024-04-23,West,159377.80000000002,53203.99
2024-04-24,East,217744.75,66314.86
2024-04-24,North,258214.45,79967.31
2024-04-24,South,130016.55,41481.130000000005
2024-04-24,West,207576.15,62947.98
2024-04-25,East,110281.95,37485.05
2024-04-25,North,165731.45,53328.21
2024-04-25,South,165374.95,59365.51
2024-04-25,West,239228.4,79655.44
2024-04-26,East,266753.45,89046.6
2024-04-26,North,168472.1,55729.59
2024-04-26,South,99935.45,33599.19
2024-04-26,West,135561.5,45507.58
2024-04-27,East,158674.45,47434.37
2024-04-27,North,123960.35,40521.8
2024-04-27,South,145018.25,49988.63
2024-04-27,West,208496.3,80888.2
2024-04-28,East,247678.4,81376.84
2024-04-28,North,186696.85,55297.18
2024-04-28,South,168638.35,56274.49
2024-04-28,West,190354.75,66268.43
2024-04-29,East,373956.75,126112.17
2024-04-29,North,166161.5,52061.82
2024-04-29,South,120131.95,39040.59
2024-04-29,West,231457.4,68773.98
2024-04-30,East,41075.6,13963.89
2024-04-30,North,74527.8,26618.72
2024-04-30,South,145669.6,41995.91
2024-04-30,West,219732.15,67995.69
2024-05-01,East,177176.15,54756.76
2024-05-01,North,250402.75,80854.54000000001
2024-05-01,South,259205.4,76886.43000000001
2024-05-01,West,206126.45,76879.63
2024-05-02,East,171556.2,54807.01
2024-05-02,North,211793.95,69824.63
2024-05-02,South,142113.95,42488.26
2024-05-02,West,171900.7,53765.52
2024-05-03,East,132677.35,44522.15
2024-05-03,North,278950.65,89823.36
2024-05-03,South,120339.4,42607.69
2024-05-03,West,173950.4,63787.95
2024-05-04,East,184071.15,58427.98
2024-05-04,North,129112.0,38657.8
2024-05-04,South,202706.85,59553.69
2024-05-04,West,372174.25,119762.84
2024-05-05,East,90177.65,24257.989999999998
2024-05-05,North,166826.0,52543.05
2024-05-05,South,243033.55,73363.42
2024-05-05,West,128131.8,43503.14
2024-05-06,East,61634.35,17737.15
2024-05-06,North,191348.8,67481.32
2024-05-06,South,123105.65,35362.72
2024-05-06,West,92945.34999999999,28473.28
2024-05-07,East,146438.95,44730.17
2024-05-07,North,105672.5,37379.869999999995
2024-05-07,South,121104.1,39796.130000000005
2024-05-07,West,215488.15,69484.91
2024-05-08,East,192577.2,64256.1
2024-05-08,North,101152.05,34763.41
2024-05-08,South,214930.8,66268.65000000001
2024-05-08,West,194395.45,63825.840000000004
2024-05-09,East,196479.0,70861.75
2024-05-09,North,97263.7,33396.05
2024-05-09,South,141598.15,48091.53
2024-05-09,West,103519.75,32214.79
2024-05-10,East,237809.2,76312.19
2024-05-10,North,126845.4,38199.1
2024-05-10,South,155381.05,51805.42
2024-05-10,West,239428.75,73325.94
2024-05-11,East,84703.35,25168.36
2024-05-11,North,150142.6,50211.38
2024-05-11,South,110522.85,40271.82
2024-05-11,West,210993.15,67294.63
2024-05-12,East,138271.15,41492.41
2024-05-12,North,161330.55,56536.28
2024-05-12,South,143215.9,48389.08
2024-05-12,West,220945.3,82208.91
2024-05-13,East,107593.6,30100.59
2024-05-13,North,225873.85,76474.64
2024-05-13,South,206983.6,63829.86
2024-05-13,West,190780.5,59684.71
2024-05-14,East,219516.44999999998,73613.31
2024-05-14,North,151767.1,53784.63
2024-05-14,South,118796.95,38367.42
2024-05-14,West,223401.05,75100.77
2024-05-15,East,158147.25,55719.08
2024-05-15,North,159058.75,56642.1
2024-05-15,South,73291.7,24408.12
2024-05-15,West,196261.95,65771.49
2024-05-16,East,154970.1,59329.659999999996
2024-05-16,North,135826.7,42852.86
2024-05-16,South,150754.2,42500.9
2024-05-16,West,219373.95,65857.48
2024-05-17,East,163065.3,50313.78
2024-05-17,North,183310.0,63963.27
2024-05-17,South,132685.8,46185.83
2024-05-17,West,173372.25,58317.68
2024-05-18,East,176735.9,59691.14
2024-05-18,North,175916.15,50168.71
2024-05-18,South,198047.85,65753.45
2024-05-18,West,160773.0,51442.24
2024-05-19,East,106462.2,32737.22
2024-05-19,North,217649.6,69327.26
2024-05-19,South,191618.4,55924.18
2024-05-19,West,137792.6,52573.13
2024-05-20,East,191608.35,58503.68
2024-05-20,North,197538.05,67365.68
2024-05-20,South,274229.45,85145.48
2024-05-20,West,89416.0,27782.989999999998
2024-05-21,East,187255.75,51056.7
2024-05-21,North,106515.2,37871.37
2024-05-21,South,181044.15,58001.93
2024-05-21,West,228103.3,67508.61
2024-05-22,East,171102.75,53703.92
2024-05-22,North,209315.9,77355.45
2024-05-22,South,169682.80000000002,58703.72
2024-05-22,West,101872.5,36437.12
2024-05-23,East,243451.4,70894.92
2024-05-23,North,184841.25,54947.31
2024-05-23,South,131505.6,39868.07
2024-05-23,West,190771.55000000002,57441.88
2024-05-24,East,233287.45,76760.97
2024-05-24,North,125292.25,38947.18
2024-05-24,South,103551.3,32912.48
2024-05-24,West,97170.40000000001,31135.67
2024-05-25,East,148955.05,48468.17
2024-05-25,North,186019.4,57408.88
2024-05-25,South,108308.35,31756.52
2024-05-25,West,72052.35,21380.46
2024-05-26,East,119640.70000000001,39493.23
2024-05-26,North,78048.6,26205.8
2024-05-26,South,151234.45,49134.31
2024-05-26,West,168206.35,47612.159999999996
2024-05-27,East,160549.1,51704.32
2024-05-27,North,89348.25,32133.63
2024-05-27,South,128219.90000000001,41746.619999999995
2024-05-27,West,124634.7,36782.28
2024-05-28,East,202573.0,66367.24
2024-05-28,North,166237.55,53339.6
2024-05-28,South,243002.69999999998,72818.69
2024-05-28,West,136137.35,41441.3
2024-05-29,East,197215.15,67826.41
2024-05-29,North,115127.0,41626.71
2024-05-29,South,183740.95,59592.35
2024-05-29,West,140558.35,47124.34
2024-05-30,East,190310.05,56143.340000000004
2024-05-30,North,156614.4,50152.15
2024-05-30,South,195097.5,58897.41
2024-05-30,West,215241.80000000002,79329.91
2024-05-31,East,133758.0,42551.7
2024-05-31,North,61105.95,23111.01
2024-05-31,South,155935.2,46674.94
2024-05-31,West,191912.45,55560.47
2024-06-01,East,236657.40000000002,72373.06
2024-06-01,North,137082.75,48115.06
2024-06-01,South,71691.55,20821.63
2024-06-01,West,218701.85,64963.02
2024-06-02,East,186776.55,59813.03
2024-06-02,North,50793.0,18636.02
2024-06-02,South,205485.35,70272.65
2024-06-02,West,177208.75,61942.76
2024-06-03,East,138353.15,39095.71
2024-06-03,North,114662.6,37049.33
2024-06-03,South,149284.25,54510.740000000005
2024-06-03,West,165167.45,54742.78999999999
2024-06-04,East,85741.3,29666.4
2024-06-04,North,166286.1,56649.79
2024-06-04,South,157170.85,53172.14
2024-06-04,West,164349.6,51988.76
2024-06-05,East,155388.45,52542.6
2024-06-05,North,296868.05,94785.69
2024-06-05,South,176871.45,48994.72
2024-06-05,West,31639.9,10531.26
2024-06-06,East,168592.25,51003.53
2024-06-06,North,134045.75,44896.63
2024-06-06,South,135845.8,46019.42
2024-06-06,West,137464.55,45326.32
2024-06-07,East,148895.15,41444.46
2024-06-07,North,251072.9,77758.23
2024-06-07,South,282680.7,83389.3
2024-06-07,West,150376.85,54359.740000000005
2024-06-08,East,190401.3,69413.44
2024-06-08,North,124587.6,40993.76
2024-06-08,South,154435.3,55231.17
2024-06-08,West,119416.7,36305.17
2024-06-09,East,186599.35,67176.04000000001
2024-06-09,North,227165.45,68517.73
2024-06-09,South,49172.85,14654.66
2024-06-09,West,238659.7,73595.6
2024-06-10,East,196281.6,66449.21
2024-06-10,North,169389.3,51945.92
2024-06-10,South,213323.5,67337.17
2024-06-10,West,164982.4,55952.33
2024-06-11,East,103345.55,32800.1
2024-06-11,North,158145.75,53061.6
2024-06-11,South,127453.75,40984.439999999995
2024-06-11,West,154243.75,47115.99
2024-06-12,East,133929.6,47197.729999999996
2024-06-12,North,64662.9,21078.72
